TIME,REF_SPEED,SPEED
36077.0,60.0,2022.0
36178.0,60.0,2016.0
36280.0,60.0,2022.0
36381.0,60.0,2016.0
36483.0,60.0,2016.0
36584.0,60.0,2016.0
36686.0,60.0,2016.0
36788.0,60.0,2022.0
36889.0,60.0,2016.0
36990.0,60.0,2022.0
37092.0,60.0,2022.0
37193.0,60.0,2016.0
37295.0,60.0,2022.0
37396.0,60.0,2016.0
37498.0,65.0,2016.0
37600.0,65.0,2088.0
37701.0,65.0,2166.0
37803.0,65.0,2208.0
37904.0,65.0,2226.0
38005.0,65.0,2226.0
38107.0,65.0,2226.0
38208.0,65.0,2244.0
38310.0,65.0,2232.0
38412.0,65.0,2232.0
38513.0,65.0,2238.0
38615.0,65.0,2238.0
38716.0,65.0,2238.0
38817.0,65.0,2238.0
38919.0,65.0,2238.0
39020.0,65.0,2244.0
39122.0,65.0,2238.0
39224.0,65.0,2244.0
39325.0,65.0,2238.0
39427.0,65.0,2238.0
39528.0,65.0,2238.0
39629.0,65.0,2238.0
39731.0,65.0,2238.0
39832.0,65.0,2244.0
39934.0,65.0,2238.0
40036.0,65.0,2238.0
40137.0,65.0,2238.0
40239.0,65.0,2238.0
40340.0,65.0,2238.0
40441.0,65.0,2238.0
40543.0,70.0,2238.0
40644.0,70.0,2298.0
40747.0,70.0,2376.0
40848.0,70.0,2400.0
40949.0,70.0,2412.0
41051.0,70.0,2418.0
41152.0,70.0,2424.0
41253.0,70.0,2424.0
41355.0,70.0,2424.0
41456.0,70.0,2424.0
41559.0,70.0,2424.0
41660.0,70.0,2424.0
41761.0,70.0,2424.0
41863.0,70.0,2424.0
41964.0,70.0,2424.0
42065.0,70.0,2424.0
42167.0,70.0,2418.0
42268.0,70.0,2430.0
42371.0,70.0,2430.0
42472.0,70.0,2424.0
42573.0,70.0,2430.0
42675.0,70.0,2424.0
42776.0,70.0,2424.0
42877.0,70.0,2424.0
42979.0,70.0,2424.0
43081.0,70.0,2424.0
43183.0,70.0,2424.0
43284.0,70.0,2424.0
43385.0,70.0,2424.0
43487.0,75.0,2430.0
43588.0,75.0,2484.0
43689.0,75.0,2556.0
43791.0,75.0,2574.0
43893.0,75.0,2586.0
43995.0,75.0,2586.0
44096.0,75.0,2592.0
44197.0,75.0,2592.0
44299.0,75.0,2592.0
44400.0,75.0,2586.0
44502.0,75.0,2586.0
44603.0,75.0,2592.0
44705.0,75.0,2592.0
44807.0,75.0,2592.0
44908.0,75.0,2592.0
45009.0,75.0,2592.0
45111.0,75.0,2586.0
45212.0,75.0,2592.0
45314.0,75.0,2592.0
45416.0,75.0,2592.0
45517.0,75.0,2592.0
45619.0,75.0,2592.0
45720.0,75.0,2586.0
45821.0,75.0,2592.0
45923.0,75.0,2592.0
46024.0,75.0,2592.0
46126.0,75.0,2592.0
46228.0,75.0,2592.0
46329.0,75.0,2592.0
46431.0,75.0,2586.0
46532.0,80.0,2586.0
46633.0,80.0,2646.0
46735.0,80.0,2706.0
46836.0,80.0,2718.0
46939.0,80.0,2730.0
47040.0,80.0,2730.0
47141.0,80.0,2736.0
47243.0,80.0,2736.0
47344.0,80.0,2730.0
47446.0,80.0,2736.0
47547.0,80.0,2736.0
47648.0,80.0,2736.0
47751.0,80.0,2736.0
47852.0,80.0,2730.0
47953.0,80.0,2742.0
48055.0,80.0,2736.0
48156.0,80.0,2736.0
48258.0,80.0,2730.0
48359.0,80.0,2730.0
48461.0,80.0,2736.0
48563.0,80.0,2730.0
48664.0,80.0,2730.0
48765.0,80.0,2730.0
48867.0,80.0,2742.0
48968.0,80.0,2730.0
49070.0,80.0,2730.0
49171.0,80.0,2736.0
49273.0,80.0,2730.0
49375.0,80.0,2730.0
49476.0,80.0,2730.0
49577.0,85.0,2724.0
49679.0,85.0,2778.0
49780.0,85.0,2838.0
49882.0,85.0,2850.0
49984.0,85.0,2856.0
50085.0,85.0,2862.0
50187.0,85.0,2862.0
50288.0,85.0,2862.0
50390.0,85.0,2862.0
50491.0,85.0,2862.0
50592.0,85.0,2862.0
50695.0,85.0,2862.0
50796.0,85.0,2862.0
50897.0,85.0,2856.0
50999.0,85.0,2862.0
51100.0,85.0,2862.0
51202.0,85.0,2862.0
51303.0,85.0,2862.0
51404.0,85.0,2862.0
51507.0,85.0,2862.0
51608.0,85.0,2862.0
51709.0,85.0,2862.0
51811.0,85.0,2862.0
51912.0,85.0,2862.0
52014.0,85.0,2856.0
52115.0,85.0,2856.0
52217.0,85.0,2862.0
52319.0,85.0,2862.0
52420.0,85.0,2856.0
52521.0,90.0,2862.0
52623.0,90.0,2904.0
52724.0,90.0,3012.0
52826.0,90.0,2970.0
52928.0,90.0,2994.0
53029.0,90.0,2988.0
53131.0,90.0,2982.0
53232.0,90.0,2988.0
53334.0,90.0,2982.0
53435.0,90.0,2988.0
53536.0,90.0,2988.0
53639.0,90.0,2982.0
53740.0,90.0,2988.0
53841.0,90.0,2988.0
53943.0,90.0,2982.0
54044.0,90.0,2988.0
54146.0,90.0,2982.0
54247.0,90.0,2982.0
54349.0,90.0,2988.0
54451.0,90.0,2982.0
54552.0,90.0,2982.0
54653.0,90.0,2988.0
54755.0,90.0,2988.0
54856.0,90.0,2982.0
54958.0,90.0,2988.0
55059.0,90.0,2982.0
55161.0,90.0,2988.0
55263.0,90.0,2988.0
55364.0,90.0,2982.0
55465.0,90.0,2988.0
55567.0,95.0,2982.0
55668.0,95.0,2994.0
55770.0,95.0,2976.0
55872.0,95.0,2988.0
55973.0,95.0,2982.0
56075.0,95.0,2988.0
56176.0,95.0,2982.0
56278.0,95.0,2982.0
56379.0,95.0,2988.0
56480.0,95.0,2982.0
56583.0,95.0,2982.0
56684.0,95.0,2988.0
56785.0,95.0,2982.0
56887.0,95.0,2988.0
56988.0,95.0,2988.0
57090.0,95.0,2982.0
57191.0,95.0,2988.0
57293.0,95.0,2982.0
57395.0,95.0,2982.0
57496.0,95.0,2988.0
57597.0,95.0,2982.0
57699.0,95.0,2982.0
57800.0,95.0,2988.0
57902.0,95.0,2982.0
58004.0,95.0,2982.0
58105.0,95.0,2988.0
58207.0,95.0,2982.0
58308.0,95.0,2988.0
58409.0,95.0,2988.0
58511.0,100.0,2982.0
58612.0,100.0,3030.0
58715.0,100.0,3126.0
58816.0,100.0,3150.0
58917.0,100.0,3162.0
59019.0,100.0,3168.0
59120.0,100.0,3168.0
59223.0,100.0,3168.0
59324.0,100.0,3168.0
59425.0,100.0,3174.0
59527.0,100.0,3168.0
59628.0,100.0,3174.0
59729.0,100.0,3168.0
59832.0,100.0,3168.0
59933.0,100.0,3168.0
60035.0,100.0,3168.0
60136.0,100.0,3168.0
60237.0,100.0,3168.0
60340.0,100.0,3174.0
60441.0,100.0,3168.0
60542.0,100.0,3174.0
60644.0,100.0,3174.0
60745.0,100.0,3168.0
60848.0,100.0,3168.0
60949.0,100.0,3168.0
61050.0,100.0,3168.0
61152.0,100.0,3168.0
61253.0,100.0,3168.0
61355.0,100.0,3168.0
61457.0,100.0,3168.0
61558.0,105.0,3168.0
61660.0,105.0,3210.0
61761.0,105.0,3246.0
61862.0,105.0,3252.0
61965.0,105.0,3258.0
62066.0,105.0,3258.0
62168.0,105.0,3252.0
62269.0,105.0,3258.0
62370.0,105.0,3258.0
62473.0,105.0,3252.0
62574.0,105.0,3258.0
62675.0,105.0,3252.0
62777.0,105.0,3252.0
62878.0,105.0,3258.0
62980.0,105.0,3258.0
63082.0,105.0,3258.0
63183.0,105.0,3258.0
63285.0,105.0,3258.0
63386.0,105.0,3252.0
63488.0,105.0,3258.0
63590.0,105.0,3258.0
63691.0,105.0,3258.0
63793.0,105.0,3258.0
63894.0,105.0,3258.0
63995.0,105.0,3258.0
64098.0,105.0,3258.0
64199.0,105.0,3258.0
64301.0,105.0,3258.0
64402.0,105.0,3258.0
64503.0,105.0,3258.0
64605.0,110.0,3264.0
64707.0,110.0,3294.0
64808.0,110.0,3318.0
64910.0,110.0,3318.0
65011.0,110.0,3324.0
65113.0,110.0,3336.0
65215.0,110.0,3336.0
65316.0,110.0,3324.0
65418.0,110.0,3330.0
65519.0,110.0,3330.0
65620.0,110.0,3336.0
65722.0,110.0,3336.0
65824.0,110.0,3330.0
65926.0,110.0,3330.0
66027.0,110.0,3324.0
66128.0,110.0,3336.0
66230.0,110.0,3330.0
66332.0,110.0,3336.0
66434.0,110.0,3330.0
66535.0,110.0,3324.0
66636.0,110.0,3336.0
66738.0,110.0,3336.0
66840.0,110.0,3330.0
66941.0,110.0,3330.0
67043.0,110.0,3330.0
67144.0,110.0,3330.0
67246.0,110.0,3336.0
67348.0,110.0,3330.0
67449.0,110.0,3330.0
67551.0,115.0,3330.0
67652.0,115.0,3366.0
67753.0,115.0,3390.0
67856.0,115.0,3396.0
67957.0,115.0,3396.0
68059.0,115.0,3396.0
68160.0,115.0,3396.0
68261.0,115.0,3402.0
68364.0,115.0,3396.0
68465.0,115.0,3396.0
68567.0,115.0,3402.0
68668.0,115.0,3402.0
68769.0,115.0,3402.0
68872.0,115.0,3402.0
68973.0,115.0,3402.0
69074.0,115.0,3396.0
69176.0,115.0,3396.0
69277.0,115.0,3402.0
69379.0,115.0,3396.0
69481.0,115.0,3402.0
69582.0,115.0,3396.0
69684.0,115.0,3402.0
69785.0,115.0,3396.0
69886.0,115.0,3402.0
69989.0,115.0,3402.0
70090.0,115.0,3402.0
70192.0,115.0,3402.0
70293.0,115.0,3402.0
70394.0,115.0,3402.0
70497.0,115.0,3402.0
70598.0,120.0,3402.0
70700.0,120.0,3432.0
70801.0,120.0,3456.0
70902.0,120.0,3462.0
71005.0,120.0,3462.0
71106.0,120.0,3462.0
71207.0,120.0,3462.0
71309.0,120.0,3462.0
71410.0,120.0,3462.0
71513.0,120.0,3462.0
71614.0,120.0,3456.0
71715.0,120.0,3456.0
71817.0,120.0,3456.0
71918.0,120.0,3462.0
72020.0,120.0,3462.0
72122.0,120.0,3462.0
72223.0,120.0,3462.0
72325.0,120.0,3462.0
72426.0,120.0,3462.0
72528.0,120.0,3468.0
72630.0,120.0,3462.0
72731.0,120.0,3462.0
72833.0,120.0,3468.0
72934.0,120.0,3462.0
73036.0,120.0,3462.0
73138.0,120.0,3462.0
73239.0,120.0,3462.0
73340.0,120.0,3468.0
73442.0,120.0,3462.0
73543.0,120.0,3468.0
73646.0,125.0,3468.0
73747.0,125.0,3492.0
73848.0,125.0,3516.0
73950.0,125.0,3516.0
74051.0,125.0,3522.0
74153.0,125.0,3522.0
74255.0,125.0,3516.0
74356.0,125.0,3516.0
74458.0,125.0,3522.0
74559.0,125.0,3528.0
74661.0,125.0,3522.0
74763.0,125.0,3516.0
74864.0,125.0,3516.0
74966.0,125.0,3516.0
75067.0,125.0,3516.0
75169.0,125.0,3516.0
75271.0,125.0,3522.0
75372.0,125.0,3522.0
75473.0,125.0,3522.0
75575.0,125.0,3516.0
75677.0,125.0,3522.0
75779.0,125.0,3522.0
75880.0,125.0,3516.0
75981.0,125.0,3516.0
76083.0,125.0,3522.0
76185.0,125.0,3522.0
76286.0,125.0,3522.0
76388.0,125.0,3516.0
76489.0,125.0,3528.0
76591.0,130.0,3516.0
76693.0,130.0,3552.0
76794.0,130.0,3564.0
76896.0,130.0,3570.0
76997.0,130.0,3570.0
77099.0,130.0,3576.0
77201.0,130.0,3570.0
77302.0,130.0,3564.0
77404.0,130.0,3570.0
77505.0,130.0,3570.0
77606.0,130.0,3564.0
77709.0,130.0,3570.0
77810.0,130.0,3570.0
77912.0,130.0,3570.0
78013.0,130.0,3570.0
78114.0,130.0,3570.0
78217.0,130.0,3576.0
78318.0,130.0,3570.0
78419.0,130.0,3570.0
78521.0,130.0,3570.0
78622.0,130.0,3570.0
78725.0,130.0,3570.0
78826.0,130.0,3570.0
78927.0,130.0,3570.0
79029.0,130.0,3576.0
79130.0,130.0,3576.0
79233.0,130.0,3570.0
79334.0,130.0,3570.0
79435.0,130.0,3570.0
79537.0,130.0,3570.0
79638.0,135.0,3576.0
79740.0,135.0,3594.0
79842.0,135.0,3612.0
79943.0,135.0,3618.0
80045.0,135.0,3618.0
80146.0,135.0,3618.0
80248.0,135.0,3618.0
80350.0,135.0,3618.0
80451.0,135.0,3618.0
80552.0,135.0,3618.0
80654.0,135.0,3612.0
80756.0,135.0,3618.0
80858.0,135.0,3612.0
80959.0,135.0,3612.0
81060.0,135.0,3612.0
81162.0,135.0,3618.0
81264.0,135.0,3618.0
81366.0,135.0,3618.0
81467.0,135.0,3618.0
81568.0,135.0,3618.0
81670.0,135.0,3618.0
81772.0,135.0,3618.0
81873.0,135.0,3624.0
81975.0,135.0,3618.0
82076.0,135.0,3618.0
82178.0,135.0,3618.0
82280.0,135.0,3618.0
82381.0,135.0,3618.0
82483.0,135.0,3624.0
82584.0,140.0,3624.0
82685.0,140.0,3642.0
82788.0,140.0,3666.0
82889.0,140.0,3660.0
82991.0,140.0,3672.0
83092.0,140.0,3660.0
83193.0,140.0,3660.0
83295.0,140.0,3660.0
83397.0,140.0,3660.0
83499.0,140.0,3666.0
83600.0,140.0,3660.0
83701.0,140.0,3666.0
83803.0,140.0,3660.0
83905.0,140.0,3660.0
84006.0,140.0,3660.0
84108.0,140.0,3660.0
84209.0,140.0,3660.0
84311.0,140.0,3660.0
84413.0,140.0,3660.0
84514.0,140.0,3660.0
84616.0,140.0,3660.0
84717.0,140.0,3660.0
84818.0,140.0,3666.0
84921.0,140.0,3666.0
85022.0,140.0,3660.0
85124.0,140.0,3660.0
85225.0,140.0,3660.0
85326.0,140.0,3666.0
85429.0,140.0,3660.0
85530.0,140.0,3672.0
85632.0,145.0,3660.0
85733.0,145.0,3690.0
85834.0,145.0,3690.0
85937.0,145.0,3702.0
86038.0,145.0,3696.0
86139.0,145.0,3702.0
86241.0,145.0,3702.0
86342.0,145.0,3702.0
86445.0,145.0,3708.0
86546.0,145.0,3696.0
86647.0,145.0,3702.0
86749.0,145.0,3696.0
86850.0,145.0,3708.0
86952.0,145.0,3702.0
87054.0,145.0,3696.0
87155.0,145.0,3708.0
87257.0,145.0,3696.0
87358.0,145.0,3708.0
87460.0,145.0,3696.0
87562.0,145.0,3714.0
87663.0,145.0,3702.0
87764.0,145.0,3702.0
87866.0,145.0,3702.0
87968.0,145.0,3708.0
88070.0,145.0,3702.0
88171.0,145.0,3702.0
88272.0,145.0,3702.0
88374.0,145.0,3696.0
88476.0,145.0,3702.0
88578.0,145.0,3702.0
88679.0,150.0,3696.0
88780.0,150.0,3738.0
88882.0,150.0,3744.0
88984.0,150.0,3744.0
89085.0,150.0,3744.0
89187.0,150.0,3732.0
89288.0,150.0,3738.0
89390.0,150.0,3732.0
89492.0,150.0,3732.0
89593.0,150.0,3732.0
89695.0,150.0,3738.0
89796.0,150.0,3732.0
89897.0,150.0,3732.0
90000.0,150.0,3738.0
90101.0,150.0,3732.0
90203.0,150.0,3738.0
90304.0,150.0,3732.0
90405.0,150.0,3738.0
90508.0,150.0,3732.0
90609.0,150.0,3732.0
90711.0,150.0,3732.0
90812.0,150.0,3732.0
90913.0,150.0,3732.0
91016.0,150.0,3738.0
91117.0,150.0,3738.0
91218.0,150.0,3732.0
91320.0,150.0,3732.0
91421.0,150.0,3732.0
91524.0,150.0,3732.0
91625.0,155.0,3732.0
91726.0,155.0,3750.0
91828.0,155.0,3768.0
91929.0,155.0,3774.0
92032.0,155.0,3768.0
92133.0,155.0,3774.0
92234.0,155.0,3762.0
92336.0,155.0,3768.0
92437.0,155.0,3768.0
92539.0,155.0,3774.0
92641.0,155.0,3768.0
92742.0,155.0,3774.0
92844.0,155.0,3768.0
92945.0,155.0,3768.0
93047.0,155.0,3768.0
93149.0,155.0,3768.0
93250.0,155.0,3768.0
93351.0,155.0,3768.0
93453.0,155.0,3774.0
93555.0,155.0,3762.0
93657.0,155.0,3768.0
93758.0,155.0,3768.0
93859.0,155.0,3774.0
93961.0,155.0,3762.0
94063.0,155.0,3774.0
94164.0,155.0,3768.0
94266.0,155.0,3768.0
94367.0,155.0,3768.0
94470.0,155.0,3762.0
94571.0,155.0,3768.0
94672.0,160.0,3768.0
94774.0,160.0,3786.0
94875.0,160.0,3792.0
94978.0,160.0,3798.0
95079.0,160.0,3798.0
95180.0,160.0,3798.0
95282.0,160.0,3792.0
95383.0,160.0,3798.0
95485.0,160.0,3798.0
95587.0,160.0,3798.0
95688.0,160.0,3798.0
95790.0,160.0,3798.0
95891.0,160.0,3798.0
95993.0,160.0,3798.0
96095.0,160.0,3798.0
96196.0,160.0,3798.0
96297.0,160.0,3804.0
96399.0,160.0,3798.0
96501.0,160.0,3798.0
96603.0,160.0,3804.0
96704.0,160.0,3798.0
96805.0,160.0,3798.0
96907.0,160.0,3798.0
97009.0,160.0,3798.0
97111.0,160.0,3804.0
97212.0,160.0,3798.0
97313.0,160.0,3804.0
97415.0,160.0,3798.0
97517.0,160.0,3798.0
97618.0,165.0,3804.0
97720.0,165.0,3816.0
97821.0,165.0,3828.0
97923.0,165.0,3828.0
98025.0,165.0,3828.0
98126.0,165.0,3828.0
98228.0,165.0,3834.0
98329.0,165.0,3828.0
98430.0,165.0,3828.0
98533.0,165.0,3828.0
98634.0,165.0,3822.0
98736.0,165.0,3828.0
98837.0,165.0,3822.0
98938.0,165.0,3828.0
99041.0,165.0,3828.0
99142.0,165.0,3828.0
99244.0,165.0,3834.0
99345.0,165.0,3828.0
99446.0,165.0,3828.0
99549.0,165.0,3828.0
99650.0,165.0,3828.0
99751.0,165.0,3828.0
99853.0,165.0,3828.0
99954.0,165.0,3828.0
100057.0,165.0,3828.0
100158.0,165.0,3828.0
100259.0,165.0,3828.0
100361.0,165.0,3828.0
100463.0,165.0,3834.0
100564.0,165.0,3828.0
100666.0,170.0,3834.0
100767.0,170.0,3846.0
100870.0,170.0,3852.0
100971.0,170.0,3852.0
101072.0,170.0,3858.0
101174.0,170.0,3858.0
101276.0,170.0,3858.0
101378.0,170.0,3858.0
101479.0,170.0,3858.0
101580.0,170.0,3852.0
101683.0,170.0,3852.0
101784.0,170.0,3852.0
101885.0,170.0,3858.0
101987.0,170.0,3858.0
102089.0,170.0,3858.0
102191.0,170.0,3852.0
102292.0,170.0,3852.0
102393.0,170.0,3852.0
102496.0,170.0,3858.0
102597.0,170.0,3858.0
102699.0,170.0,3858.0
102800.0,170.0,3858.0
102902.0,170.0,3852.0
103004.0,170.0,3858.0
103105.0,170.0,3858.0
